CASE NUMBER,SR LOCATION,COUNTY,DISTRICT,NEIGHBORHOOD,TAX ID,TRASH QUAD,RECYCLE QUAD,TRASH DAY,HEAVY TRASH DAY,RECYCLE DAY,KEY MAP,MANAGEMENT DISTRICT,DEPARTMENT,DIVISION,SR TYPE,QUEUE,SLA,STATUS,SR CREATE DATE,DUE DATE,DATE CLOSED,OVERDUE,Title,x,y,LATITUDE,LONGITUDE,Channel Type
11672513-101001115238,"8325 BROADWAY, HOUSTON TX 77061",HARRIS,I,GOLFCREST / BELLFORT / REVEILLE,1197630010001,SE,SE,TUESDAY,3rd Wednesday,TUESDAY-A,535T,HCID #9,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-03 20:22:20,2013-09-13 20:22:20,2013-09-05 13:45:02,-8.28,Pothole - 18076,3150542.83994,13810794.132499997,29.67188645,-95.27686309,WAP
11672536-101001115300,Intersection 2 ALDINE BENDER RD & 2 FALLBROOK DR & 0 NORTH FWY,,B,GREATER GREENSPOINT,,,,,,,372V,Greater Greenspoint MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 00:22:28,2013-09-14 00:22:28,2013-09-05 14:05:01,-8.43,Pothole-101001115300,3104675.40828,13903787.594499998,,,Voice In
11672537-101001115303,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 01:12:14,2013-09-14 01:12:14,2013-09-05 14:05:01,-8.46,Pothole - 18087,3154616.29432,13803717.879459998,Unknown,Unknown,WAP
11672556-101001115346,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 07:40:29,2013-09-14 07:40:29,2013-09-06 12:25:02,-7.8,Pothole - 18025,3117491.92657,13846665.87655,Unknown,Unknown,WAP
11672561-101001115365,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 07:52:18,2013-09-14 07:52:18,2013-09-06 15:25:01,-7.69,Pothole - 18091,3049882.84332,13826519.11388,Unknown,Unknown,WAP
101001115401,"Rainey, Marni",,Unknown,,,,,,,,,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 08:20:46,2013-09-14 08:17:00,2013-09-16 12:50:54,2.19,Pothole,,,,,e-mail In
11672570-101001115402,Intersection 12300 RINCON DR & 1900 SHANNON VALLEY DR,,G,BRIAR FOREST,,,,,,,488R,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 08:21:31,2013-09-14 08:21:31,2013-09-06 15:25:01,-7.71,Pothole,,,,,WEB
11672576-101001115414,Intersection 5800 DEERWOOD RD & 5900 WOODWAY DR,Harris County,G,GREATER UPTOWN,,,,,,,491K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 08:30:45,2013-09-14 08:30:45,2013-09-06 14:25:01,-7.75,Pothole,,,29.7615185,-95.48153679,WEB
101001115507,Intersection 12400 FURMAN RD & 2600 SKYVIEW POINT DR,,D,SOUTH ACRES / CRESTMONT PARK,,SE,SE,FRIDAY,4th Friday,,573P,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 09:21:17,2013-09-14 09:21:17,2013-09-16 12:59:46,2.15,Pothole-101001115507,3118329.06667,13792375.09751,,,Voice In
11672619-101001115556,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 09:42:13,2013-09-14 09:42:13,2013-09-06 12:25:02,-7.89,Pothole - 18100,3091379.65718,13790621.88539,Unknown,Unknown,WAP
11672630-101001115623,"1111 BAGBY, HOUSTON TX 77002",HARRIS,I,DOWNTOWN,0012490000001,,,,,,493L,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 10:01:16,2013-09-14 10:01:16,2013-09-06 12:25:02,-7.9,Pothole,,,29.75867553,-95.37054463,WEB
11672673-101001115783,Intersection 4000 N TERMINAL RD & 4200 TERMINAL RD,,B,IAH / AIRPORT AREA,,,,,,,374B,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 11:05:08,2013-09-14 11:05:08,2013-09-06 10:25:02,-8.03,Pothole-101001115783,3130454.6684,13924467.65255,,,Voice In
11672762-101001116048,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 13:12:22,2013-09-14 13:12:22,2013-09-06 14:25:02,-7.95,Pothole - 18109,3051916.8119,13833030.545139998,Unknown,Unknown,WAP
11672767-101001116067,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 13:22:16,2013-09-14 13:22:16,2013-09-06 10:25:02,-8.12,Pothole - 18111,3051861.99398,13832798.66608,Unknown,Unknown,WAP
11672835-101001116269,"6002 DONOHO, HOUSTON TX 77033",HARRIS,D,SOUTH PARK,0836050000039,,,,,,534T,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 14:51:13,2013-09-14 14:51:13,2013-09-06 12:25:02,-8.1,Pothole,,,29.67681949,-95.32733579,Unknown
11672844-101001116291,Intersection 3400 CAROLINE ST & 1300 FRANCIS ST,Harris County,D,MIDTOWN,,NW,NE,MONDAY,1st Wednesday,MONDAY-A,493T,Midtown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 14:58:20,2013-09-14 14:56:00,2013-09-06 15:25:01,-7.98,Pothole,,,29.73880397,-95.37545772,Voice In
11672857-101001116342,"11107 RIVERVIEW, HOUSTON TX 77042",HARRIS,G,BRIAR FOREST,1023890000003,,,,,,489K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 15:24:27,2013-09-14 15:24:26,2013-09-06 15:45:01,-7.99,Pothole-101001116342,3055763.74,13838847.46,29.75734437,-95.57276755,Voice In
11672893-101001116443,"2806 WESTERLAND, HOUSTON TX 77063",HARRIS,F,MID WEST,0935540000004,SW,SW,MONDAY,1st Friday,MONDAY-A,490T,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 16:29:36,2013-09-14 16:29:36,2013-09-06 15:45:01,-8.03,Pothole,,,29.73560911,-95.53178207,Unknown
11672899-101001116464,Intersection 4300 MARINA ST & 1800 THOMPSON ST,Harris County,C,WASHINGTON AVENUE COALITION / MEMORIAL P,,NW,NE,MONDAY,1st Wednesday,,492H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 16:43:06,2013-09-14 16:43:06,2013-09-06 14:45:01,-8.08,Pothole,,,,,WEB
11672903-101001116481,"8900 WESTHEIMER, HOUSTON TX 77063",HARRIS,G,MID WEST,0410280030064,,,,,,490U,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 16:52:21,2013-09-14 16:52:20,2013-09-06 14:25:01,-8.1,Pothole - 18127,3072362.21336,13832133.254220003,29.7376993,-95.52155279,WAP
11672907-101001116485,"11768 SOUTHWEST FWY, HOUSTON TX 77099",HARRIS,F,ALIEF,0441040000007,,,,,,569B,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 16:55:39,2013-09-14 16:55:39,2013-09-06 12:25:02,-8.19,Pothole-101001116485,3057570.65,13799876.94,,,Voice In
11672908-101001116492,"2620 VOSS, HOUSTON TX 77057",HARRIS,G,MID WEST,1180660010012,,,,,,490V,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 17:02:22,2013-09-14 17:02:22,2013-09-06 14:25:01,-8.11,Pothole - 18128,3078719.77101,13832659.57936,29.73846692,-95.50142548,WAP
11672933-101001116551,"6655 LUDINGTON, HOUSTON TX 77035",HARRIS,K,BRAYS OAKS,1145990010001,,,,,,570D,HCID #5 (Brays Oaks),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 17:52:17,2013-09-14 17:52:17,2013-09-06 12:25:02,-8.23,Pothole - 18132,3077648.45008,13800997.7072,29.65086325,-95.5070326,WAP
11672963-101001116628,Intersection 5000 LINDSAY ST & 1500 MABLE ST & 1300 TELEPHONE RD,Harris County,I,GREATER EASTWOOD,,,,,1st Wednesday,,494X,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 19:26:49,2013-09-14 19:26:49,2013-09-06 15:45:01,-8.15,Pothole-101001116628,3133859.9303,13831758.447219998,29.73134047,-95.32745355,Voice In
11672984-101001116677,Intersection 6834 BELLGREEN DR & 2236 W HOLCOMBE BLVD,,C,UNIVERSITY PLACE,,,,,,,532G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 20:40:06,2013-09-14 20:40:06,2013-09-06 15:45:01,-8.2,Pothole-101001116677,3107697.53413,13821805.82309,,,Voice In
11672985-101001116680,Intersection 2 ALLEN PKWY & 1100 BAGBY ST & 400 LAMAR ST,,I,DOWNTOWN,,,,,,,493L,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-04 20:43:13,2013-09-14 20:43:13,2013-09-05 13:25:10,-9.3,Pothole-101001116680,3119831.63716,13841498.664940003,,,Voice In
11673019-101001116772,"2233 S VOSS, HOUSTON TX 77057",HARRIS,G,GREATER UPTOWN,1314910010001,,,,,,490V,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-05 06:52:01,2013-09-15 06:52:01,2013-09-09 07:45:01,-5.96,Pothole,,,29.74414631,-95.50047011,WEB
11673041-101001116847,"4250 BEECHNUT, HOUSTON TX 77025",HARRIS,C,BRAESWOOD,0440860000002,,,,,,532N,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-05 08:03:20,2013-09-15 08:03:20,2013-09-09 07:45:01,-6.01,Pothole - 18154,3096423.40189,13815597.57273,29.69032853,-95.44644399,WAP
11673086-101001117000,"10438 RICHMOND, HOUSTON TX 77042",HARRIS,F,WESTCHASE,1201670010002,,,,,,489Z,Westchase MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-05 09:22:20,2013-09-15 09:22:20,2013-09-09 07:25:01,-6.08,Pothole - 18157,3060405.25187,13828249.150620002,29.72819873,-95.5591783,WAP
11673152-101001117241,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-05 10:52:17,2013-09-15 10:52:17,2013-09-09 09:25:03,-6.06,Pothole - 18161,3123505.70483,13839941.307059998,Unknown,Unknown,WAP
11673153-101001117242,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-05 10:52:20,2013-09-15 10:52:19,2013-09-10 07:05:01,-5.16,Pothole - 18162,3123505.70483,13839941.307059998,Unknown,Unknown,WAP
11673264-101001117438,Intersection 7000 ALMEDA RD & 2800 OLD SPANISH TRL,,D,MACGREGOR,,,,,,,533J,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-05 12:53:41,2013-09-15 12:53:41,2013-09-09 07:45:01,-6.21,Pothole-101001117438,3115371.47908,13819372.76431,,,Voice In
11673265-101001117442,"9001 JAMEEL, HOUSTON TX 77040",HARRIS,A,FAIRBANKS / NORTHWEST CROSSING,1148430040001,,,,,,410X,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-05 12:55:18,2013-09-15 12:55:17,2013-09-09 07:25:01,-6.23,Pothole,,,29.85675006,-95.52818963,WEB
11673284-101001117517,Intersection 7400 DEL MONTE DR & 2140 S VOSS RD,,G,GREATER UPTOWN,,,,,,,490R,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-05 13:39:33,2013-09-15 13:39:33,2013-09-09 07:25:01,-6.26,Pothole-101001117517,3078654.62765,13835187.666739998,,,Voice In
11673396-101001117890,"6032 W MONTGOMERY, HOUSTON TX 77091",HARRIS,B,ACRES HOME,0610060450011,NW,,TUESDAY,3rd Friday,,452C,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-05 17:53:24,2013-09-15 17:53:24,2013-09-09 07:25:01,-6.44,Pothole - 18181,3104491.57515,13875098.0908,,,WAP
11673406-101001117916,"1800 CAROLINE, HOUSTON TX 77002",HARRIS,I,DOWNTOWN,0021020000001,,,,,,493Q,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-05 18:32:17,2013-09-15 18:32:17,2013-09-09 07:45:01,-6.45,Pothole - 18183,3120953.70679,13837889.80421,29.74932877,-95.36748207,WAP
11673469-101001118114,"7902 GLENHEATH, HOUSTON TX 77061",HARRIS,I,GOLFCREST / BELLFORT / REVEILLE,0850300000009,SE,SE,TUESDAY,3rd Wednesday,TUESDAY-A,535X,HCID #9,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-06 07:38:44,2013-09-16 07:38:44,2013-09-10 07:05:01,-6.02,Pothole,,,29.66615178,-95.27483167,WEB
11673548-101001118363,"10302 BRIAR, HOUSTON TX 77042",HARRIS,G,BRIAR FOREST,0932210000859,,,,,,489M,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-06 10:03:22,2013-09-16 10:03:22,2013-09-10 06:45:02,-6.14,Pothole-101001118363,3061411.47,13839561.51,29.7588509,-95.55490899,Voice In
11673559-101001118390,Intersection 8700 BELLAIRE BLVD & 6900 S GESSNER RD,,J,SHARPSTOWN,,SW,SW,TUESDAY,2nd Monday,,530E,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-06 10:19:27,2013-09-16 10:19:27,2013-09-10 06:45:01,-6.15,Pothole-101001118390,3067360.25883,13820146.019,,,Voice In
11673584-101001118460,Intersection 10000 BELLAIRE BLVD & 6700 W SAM HOUSTON PKWY S,,F,ALIEF,,,,,,,529H,Westchase MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-06 10:53:34,2013-09-16 10:53:34,2013-09-10 06:45:02,-6.17,Pothole-101001118460,3061071.443,13819772.99317,,,Voice In
11673595-101001118498,"999 N SHEPHERD, HOUSTON TX 77008",HARRIS,C,GREATER HEIGHTS,1319230010001,,,,,,492D,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-06 11:13:23,2013-09-16 11:13:23,2013-09-10 06:45:02,-6.19,Pothole - 18216,3107066.24885,13851825.33303,,,WAP
11673599-101001118508,"6715 ALMEDA GENOA, HOUSTON TX 77075",HARRIS,I,GREATER HOBBY AREA,0270270000012,SE,SE,FRIDAY,4th Monday,FRIDAY-B,574R,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-06 11:15:53,2013-09-16 11:15:53,2013-09-10 06:45:01,-6.19,Pothole-101001118508,3142650.55,13791940.3,29.6211307,-95.30373358,Voice In
11673736-101001119014,Intersection 12812 MEMORIAL DR & 600 W SAM HOUSTON PKWY N,,G,MEMORIAL,,NW,NE,MONDAY,4th Wednesday,,489G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-06 15:51:20,2013-09-16 15:51:20,2013-09-09 13:25:03,-7.1,Pothole-101001119014,3058881.64554,13844559.06893,,,Voice In
11673754-101001119076,Intersection 1420 BRITTMOORE RD & 10900 HAZELHURST DR,Harris County,A,SPRING BRANCH WEST,,NW,NW,FRIDAY,4th Wednesday,FRIDAY-A,449Y,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-06 16:26:36,2013-09-16 16:26:36,2013-09-10 06:45:01,-6.4,Pothole-101001119076,3056265.80169,13853415.965580003,29.79734997,-95.56983938,Voice In
11673778-101001119180,"1105 BRYCE, HOUSTON TX 77008",HARRIS,C,LAZYBROOK / TIMBERGROVE,0812380000013,NW,NW,THURSDAY,3rd Wednesday,THURSDAY-B,452Y,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-06 17:42:19,2013-09-16 17:42:19,2013-09-10 06:45:01,-6.46,Pothole - 18233,3104102.13733,13852250.190739997,29.79034354,-95.41945431,WAP
11674171-101001119972,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-08 15:31:25,2013-09-18 15:31:25,2013-09-11 15:45:02,-6.99,Pothole - 18337,3117693.3571,13854541.83473,Unknown,Unknown,WAP
11674178-101001119990,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-08 16:00:19,2013-09-18 16:00:19,2013-09-10 11:25:02,-8.19,Pothole - 18339,3174026.60651,13782044.24775,Unknown,Unknown,WAP
11677700-101001120071,Intersection 7100 CHARPIOT LN & 16000 N CHARPIOT LN & 15800 S CHARPIOT LN,Harris County,B,IAH / AIRPORT AREA,,NE,NE,MONDAY,2nd Wednesday,MONDAY-B,375P,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-08 21:10:04,2013-09-18 21:10:04,2013-09-19 14:05:02,0.7,Pothole-101001120071,3146584.5538,13911946.829820003,29.95063776,-95.27934278,Voice In
11674211-101001120072,"2505 BEATTY, HOUSTON TX 77023",HARRIS,I,GULFGATE RIVERVIEW / PINE VALLEY,0071660000020,SE,SE,TUESDAY,3rd Thursday,TUESDAY-A,534G,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-08 21:31:27,2013-09-18 21:31:27,2013-09-10 11:25:02,-8.42,Pothole,,,29.70964099,-95.31033734,Unknown
11674214-101001120078,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-08 22:22:16,2013-09-18 22:22:16,2013-09-10 11:25:02,-8.46,Pothole - 18346,3143367.76017,13833014.26761,Unknown,Unknown,WAP
11674216-101001120084,Intersection 3900 HOLMES RD & 7700 SCOTT ST,,D,SUNNYSIDE,,SE,,FRIDAY,,,533U,HCID #10-A,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-08 23:13:04,2013-09-18 23:13:04,2013-09-10 11:45:02,-8.48,Pothole-101001120084,3121865.19444,13812454.59147,,,Voice In
18196-101001120108,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 05:42:30,2013-09-19 05:42:30,2013-09-11 14:05:02,-7.65,Pothole - 18196,3111578.74331,13815136.06691,Unknown,Unknown,WAP
11674241-101001120144,Intersection 6300 W BELLFORT ST & 11300 BOB WHITE DR,,K,BRAYS OAKS,,,,,,,570D,HCID #5 (Brays Oaks),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 07:31:25,2013-09-19 07:26:00,2013-09-11 14:45:02,-7.7,Pothole-101001120144,3079651.3458,13802934.72665,,,Face2Face
11674248-101001120159,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 07:43:17,2013-09-19 07:43:17,2013-09-11 15:05:02,-7.69,Pothole - 18350,3047797.34416,13834458.745340003,Unknown,Unknown,WAP
11674368-101001120518,"7575 KIRBY, HOUSTON TX 77030",HARRIS,C,UNIVERSITY PLACE,1260880000005,,,,,,532L,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 10:26:20,2013-09-19 10:26:20,2013-09-11 14:45:02,-7.82,Pothole - 18376,3105528.20315,13818757.41728,29.69866807,-95.41773322,WAP
11674463-101001120789,Intersection 13400 ALMEDA RD & 2 ALMEDA GENOA RD & 2900 W FUQUA ST,,K,CENTRAL SOUTHWEST,,,,,,,572U,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 12:19:05,2013-09-19 12:19:05,2013-09-11 14:45:02,-7.9,Pothole,,,,,Unknown
11674472-101001120807,"3201 SOUTHWEST FWY, HOUSTON TX 77027",,C,GREENWAY / UPPER KIRBY AREA,,,,,,,492X,HCID #3 (Upper Kirby),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 12:27:15,2013-09-19 12:27:14,2013-09-11 14:25:03,-7.92,Pothole - 18382,3101866.23083,13830062.02537,29.72929119,-95.42820773,WAP
11674522-101001120939,"2806 WESTERLAND, HOUSTON TX 77063",HARRIS,F,MID WEST,0935540000004,SW,SW,MONDAY,1st Friday,MONDAY-A,490T,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 13:27:22,2013-09-19 13:27:22,2013-09-11 14:25:03,-7.96,Pothole - 18383,3068999.55352,13831329.52363,29.73560911,-95.53178207,WAP
11674530-101001120961,"2127 MCCLENDON, HOUSTON TX 77030",HARRIS,C,UNIVERSITY PLACE,0641010060015,SW,NW,TUESDAY,3rd Monday,Tuesday-b,532H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 13:39:21,2013-09-19 13:39:21,2013-09-11 14:45:02,-7.95,Pothole,,,,,WEB
11674531-101001120965,Intersection 2200 MCCLENDON ST & 6500 MONTCLAIR DR,Harris County,C,UNIVERSITY PLACE,,SW,SE,TUESDAY,3rd Monday,TUESDAY-B,532G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 13:41:27,2013-09-19 13:41:27,2013-09-11 14:25:03,-7.97,Pothole,,,29.70851526,-95.41001123,WEB
11674539-101001120987,Intersection 2200 GOLDSMITH ST & 6300 MONTCLAIR DR,,C,UNIVERSITY PLACE,,SW,SW,TUESDAY,3rd Monday,Tuesday-b,532G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 13:48:14,2013-09-19 13:48:14,2013-09-11 14:25:03,-7.97,Pothole,,,,,WEB
11674541-101001120988,Intersection 8200 FELAND & 8140 E HOUSTON RD,,B,EAST HOUSTON,,,,,,,455G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 13:48:57,2013-09-19 13:48:57,2013-09-11 15:45:02,-7.92,Pothole-101001120988,3151760.00801,13870614.39116,,,Voice In
11674542-101001120993,Intersection 6200 MONTCLAIR DR & 2200 WATTS ST,Harris County,C,UNIVERSITY PLACE,,SW,SE,TUESDAY,3rd Monday,TUESDAY-B,532G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 13:50:25,2013-09-19 13:50:25,2013-09-11 14:25:03,-7.98,Pothole,,,29.71103472,-95.41005706,WEB
11674544-101001120995,Intersection 6200 MONTCLAIR DR & 2200 WATTS ST,Harris County,C,UNIVERSITY PLACE,,SW,SE,TUESDAY,3rd Monday,TUESDAY-B,532G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 13:52:09,2013-09-19 13:52:09,2013-09-11 15:05:02,-7.95,Pothole,,,29.71103472,-95.41005706,WEB
11674545-101001121004,Intersection 6000 SCHOOL & 2226 SWIFT BLVD,Harris County,C,UNIVERSITY PLACE,,SW,SE,TUESDAY,3rd Monday,TUESDAY-B,532G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 13:54:12,2013-09-19 13:54:12,2013-09-11 14:25:03,-7.98,Pothole,,,29.7126274,-95.41111759,WEB
11674547-101001121007,Intersection 6100 SCHOOL & 2200 WATTS ST,,C,UNIVERSITY PLACE,,SW,NW,TUESDAY,3rd Monday,Tuesday-b,532G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 13:57:19,2013-09-19 13:57:19,2013-09-11 14:25:03,-7.98,Pothole,,,29.71105001,-95.41109456,WEB
11674570-101001121074,"2621 GRAMERCY, HOUSTON TX 77030",HARRIS,C,BRAESWOOD,1278980020087,,,,,,532G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-09-09 14:27:18,2013-09-19 14:27:17,2013-09-11 14:25:03,-8.0,Pothole - 18387,3104880.52691,13821060.72017,,,WAP
