CASE NUMBER,SR LOCATION,COUNTY,DISTRICT,NEIGHBORHOOD,TAX ID,TRASH QUAD,RECYCLE QUAD,TRASH DAY,HEAVY TRASH DAY,RECYCLE DAY,KEY MAP,MANAGEMENT DISTRICT,DEPARTMENT,DIVISION,SR TYPE,QUEUE,SLA,STATUS,SR CREATE DATE,DUE DATE,DATE CLOSED,OVERDUE,Title,x,y,LATITUDE,LONGITUDE,Channel Type
11554144-101000788878,Intersection 300 BRANARD ST&3900 BRANDT ST&3900 MILAM ST,,C,NEARTOWN - MONTROSE,,,,,,Monday-b,493T,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 08:26:59,2012-10-05 08:26:59,2012-09-26 15:45:09,-8.7,Pothole,3115985.04446,13833303.73907,,,Voice In
11554153-101000788899,"1117 WOODLAND, HOUSTON TX 77009",HARRIS,H,GREATER HEIGHTS,0620640000013,NW,NW,THURSDAY,3rd Wednesday,THURSDAY-A,493A,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 08:35:21,2012-10-05 08:35:20,2012-09-28 14:25:09,-6.76,Pothole,,,29.78615481,-95.38685897,WEB
11554155-101000788900,Intersection 8500 BEECHNUT ST&8000 S GESSNER RD,,J,SHARPSTOWN,,,,,,Tuesday-b,530J,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 08:35:37,2012-10-05 08:35:37,2012-09-28 14:45:10,-6.74,Pothole,3068390.80828,13815134.90304,,,Voice In
11554175-101000788987,"1110 UPLAND, HOUSTON TX 77043",HARRIS,A,SPRING BRANCH WEST,0700770030004,,,,,,489B,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 09:14:52,2012-10-05 09:14:52,2012-09-26 15:25:11,-8.74,Pothole,3054488.34,13849824.98,29.78762227,-95.57577267,Voice In
11554195-101000789054,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 09:45:43,2012-10-05 09:45:36,2012-09-27 07:25:09,-8.1,Pothole,,,Unknown,Unknown,Unknown
11554216-101000789132,Intersection 5620 BURNSIDE LN&10100 MOROCCO RD,,A,CARVERDALE,,NW,NE,FRIDAY,4th Friday,,450A,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 10:17:05,2012-10-05 10:17:05,2012-09-28 14:05:08,-6.84,Pothole,3064305.58154,13872485.61872,,,Voice In
11554229-101000789169,Intersection 10500 RICHMOND AVE&3200 ROGERDALE RD,,F,WESTCHASE,,,,,,,489Y,Westchase MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 10:32:46,2012-10-05 10:32:46,2012-09-27 15:05:10,-7.81,Pothole,3060233.39973,13828162.92783,,,Voice In
11554248-101000789235,Intersection 7730 BATTLEWOOD DR&9900 HOLLISTER ST,Harris County,A,GREATER INWOOD,,NW,NW,FRIDAY,4th Monday,FRIDAY-A,410R,Near Northwest MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 11:07:27,2012-10-05 11:07:26,2012-10-01 07:45:10,-4.14,Pothole,3075240.81755,13885470.13113,29.88391424,-95.50702076,Voice In
11554265-101000789272,Intersection 11000 BRIAR FOREST DR&1900 LAKESIDE ESTATES DR,,G,BRIAR FOREST,,,,,,,489Q,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 11:26:34,2012-10-05 11:26:34,2012-09-27 15:05:12,-7.85,Pothole,3056880.55046,13835350.73728,,,Voice In
11554267-101000789278,"6111 MILWEE, HOUSTON TX 77092",HARRIS,A,SPRING BRANCH EAST,0590030170010,NW,,FRIDAY,3rd Thursday,,451P,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 11:28:45,2012-10-05 11:28:44,2012-09-28 14:25:09,-6.88,Pothole,3084588.57,13862997.68,,,Voice In
11554303-101000789380,"1923 OJEMAN, HOUSTON TX 77080",HARRIS,A,SPRING BRANCH CENTRAL,0450700040010,NW,NE,FRIDAY,4th Thursday,FRIDAY-A,450V,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 12:29:42,2012-10-05 12:29:42,2012-09-28 14:05:08,-6.93,Pothole,,,29.80692644,-95.50462729,WEB
11554311-101000789388,Intersection 1500 W 15TH ST&1500 N DURHAM DR,Harris County,C,GREATER HEIGHTS,,NW,NE,THURSDAY,3rd Wednesday,THURSDAY-B,452Y,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 12:38:36,2012-10-05 12:38:36,2012-09-27 14:25:10,-7.93,Pothole,3106411.31295,13855107.03208,29.79786106,-95.411644,Voice In
11554335-101000789471,"3412 S DAIRY ASHFORD, HOUSTON TX 77082",HARRIS,F,ELDRIDGE / WEST OAKS,1162400020001,,,,,,488Z,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 13:26:12,2012-10-05 13:26:12,2012-09-26 14:45:09,-8.95,Pothole,3045682.93,13826733.39,29.72485297,-95.60563398,Voice In
11554337-101000789476,6550 S DAIRY ASHFORD TX 77072,HARRIS,F,ALIEF,1145060000003,,,,,,528H,International MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 13:29:22,2012-10-05 13:29:20,2012-09-28 14:45:09,-6.95,Pothole,3046097.94,13820023.84,29.70637608,-95.60494052,Voice In
11554340-101000789491,"11540 RIVERVIEW, HOUSTON TX 77042",HARRIS,G,BRIAR FOREST,1071150070001,,,,,,489K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 13:38:16,2012-10-05 13:38:16,2012-09-26 14:45:10,-8.95,Pothole,3051969.91,13838600.35,29.75708184,-95.58467011,Voice In
11554362-101000789541,Intersection 2800 MASON ST&300 WESTHEIMER RD,Harris County,C,NEARTOWN - MONTROSE,,NW,NE,MONDAY,1st Wednesday,MONDAY-A,493T,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 14:09:32,2012-10-05 14:09:32,2012-09-26 15:45:10,-8.93,Pothole,,,29.74460228,-95.38478088,Unknown
11554364-101000789544,"2100 YALE, HOUSTON TX 77008",HARRIS,C,GREATER HEIGHTS,0200680000007,NW,NE,THURSDAY,3rd Wednesday,THURSDAY-B,452V,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 14:11:18,2012-10-05 14:11:18,2012-10-01 07:45:09,-4.27,Pothole,3110357.05,13857931.93,29.80510943,-95.39910089,Voice In
11554367-101000789550,3100 MAIN TX 77002,HARRIS,C,MIDTOWN,1236410000016,NW,NE,MONDAY,1st Wednesday,MONDAY-A,493T,Midtown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 14:14:40,2012-10-05 14:14:39,2012-09-28 14:45:09,-6.98,Pothole,,,29.742216,-95.3772309,Unknown
11554380-101000789573,Intersection 6100 ALMEDA RD&1888 S MACGREGOR DR&2100 S MACGREGOR WAY,,D,MACGREGOR,,,,,,,533F,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 14:29:50,2012-10-05 14:29:50,2012-09-26 11:45:09,-9.11,Pothole,,,,,WEB
11554385-101000789590,"8772 MARKET, HOUSTON TX 77029",HARRIS,B,PLEASANTVILLE AREA,0401910000021,,,,,,495L,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 14:41:19,2012-10-05 14:41:19,2012-09-28 15:05:08,-6.98,Pothole,3152332.39,13846293.13,29.76966282,-95.26777381,Voice In
11554408-101000789692,Intersection 600 AUGUSTA DR&5950 WOODWAY DR,Harris County,G,GREATER UPTOWN,,,,,,,491K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 15:42:30,2012-10-05 15:42:30,2012-09-26 15:05:10,-9.03,Pothole,,,29.76025763,-95.48290259,Unknown
11554410-101000789701,"1504 WIRT, HOUSTON TX 77055",HARRIS,A,SPRING BRANCH EAST,0720370000001,NW,NE,FRIDAY,4th Wednesday,FRIDAY-A,451X,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 15:47:39,2012-10-05 15:47:39,2012-10-01 14:05:08,-4.07,Pothole,3083390.01,13854037.25,29.79684305,-95.48429792,Voice In
11554451-101000789826,"330 19TH, HOUSTON TX 77008",HARRIS,C,GREATER HEIGHTS,0200970000005,NW,NE,THURSDAY,3rd Wednesday,THURSDAY-B,452V,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 17:17:47,2012-10-05 17:17:47,2012-10-02 07:25:08,-3.41,Pothole,3109266.1,13856926.61,29.80262135,-95.40247077,Voice In
11554491-101000789945,"5331 BEECHNUT, HOUSTON TX 77096",HARRIS,C,MEYERLAND AREA,0831820000008,SW,SE,TUESDAY,2nd Wednesday,TUESDAY-B,531P,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-25 19:32:28,2012-10-05 19:32:28,2012-09-27 16:25:08,-8.13,Pothole,3086459.3,13814802.41,29.68874135,-95.4783495,Voice In
11554513-101000790147,Intersection 5800 WERNER ST&400 E WITCHER LN,Harris County,H,NORTHSIDE/NORTHLINE,,NE,NW,MONDAY,3rd Tuesday,MONDAY-B,453A,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 00:33:44,2012-10-06 00:33:44,2012-09-27 14:45:10,-8.41,Pothole,3111104.87574,13874282.223059997,29.85017019,-95.39498905,Voice In
11554514-101000790156,Intersection 1500 CALIFORNIA ST&2606 YUPON ST,,C,NEARTOWN - MONTROSE,,NW,NE,MONDAY,1st Wednesday,Monday-a,493S,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 02:19:27,2012-10-06 02:19:27,2012-10-01 14:25:08,-4.5,Pothole,3111842.99697,13835734.31295,,,Voice In
11554521-101000790180,Intersection 11800 BRIAR FOREST DR&1900 KIRKWOOD RD,,G,BRIAR FOREST,,,,,,,489N,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 05:27:22,2012-10-06 05:27:22,2012-09-27 15:05:10,-8.6,Pothole,3051481.36211,13835121.2548,,,Voice In
11554534-101000790228,Intersection 14200 BRIAR FOREST DR&1700 BRIAR HOME DR,,G,ELDRIDGE / WEST OAKS,,,,,,,488J,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 07:47:33,2012-10-06 07:47:33,2012-09-27 14:45:09,-8.71,Pothole,3035781.86825,13837745.65375,,,Voice In
11554537-101000790235,Intersection 600 AUGUSTA DR&5950 WOODWAY DR,Harris County,G,GREATER UPTOWN,,,,,,,491K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 07:53:55,2012-10-06 07:53:55,2012-09-27 15:05:12,-8.7,Pothole,3084232.39077,13840752.74944,29.76025763,-95.48290259,Voice In
11554548-101000790282,"9802 FREESTONE, HOUSTON TX 77034",HARRIS,E,SOUTH BELT / ELLINGTON,0151040080001,SE,SW,THURSDAY,2nd Tuesday,THURSDAY-B,576Q,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 08:38:01,2012-10-06 08:38:01,2012-10-01 15:05:08,-4.73,Pothole,3170732.54,13793499.91,29.62294796,-95.21523265,Voice In
11554557-101000790306,Intersection 1900 GOODYEAR DR&9800 LAWNDALE ST,,E,MEADOWBROOK / ALLENDALE,,,,,,,535H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 08:49:04,2012-10-06 08:49:04,2012-10-01 14:45:09,-4.75,Pothole,3157335.5733,13824621.6298,,,Voice In
11554567-101000790332,Intersection 100 ALLEN GENOA RD&10000 LAWNDALE ST,Harris County,E,MEADOWBROOK / ALLENDALE,,,,,,,536E,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 09:01:18,2012-10-06 09:01:18,2012-10-01 14:45:09,-4.76,Pothole,3159771.74363,13824214.04597,29.7083416,-95.24661261,Voice In
11554569-101000790345,Intersection 1300 N 76TH ST&7600 E NAVIGATION BLVD&7500 NAVIGATION BLVD,Harris County,I,MAGNOLIA PARK,,SE,SE,MONDAY,1st Thursday,MONDAY-A,495S,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 09:06:41,2012-10-06 09:06:41,2012-10-02 14:45:08,-3.76,Pothole,3146643.50939,13835349.40165,29.74010089,-95.28683477,Voice In
11554590-101000790435,"9880 ALMEDA GENOA, HOUSTON TX 77075",HARRIS,I,SOUTH BELT / ELLINGTON,1153030000017,,,,,,576N,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 09:42:29,2012-10-06 09:41:51,2012-10-01 15:05:08,-4.78,Pothole,3162421.88,13794741.79,29.62698572,-95.24129781,Voice In
11554593-101000790441,"4444 VICTORY, HOUSTON TX 77088",HARRIS,A,GREATER INWOOD,1186140010002,,NW,,,TUESDAY-B,411U,Near Northwest MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 09:43:59,2012-10-06 09:43:07,2012-10-01 07:45:10,-5.08,Pothole,3087024.18,13880604.71,29.86956809,-95.4703171,Voice In
11554594-101000790446,Intersection 4500 CREEKBEND DR&10810 WILLOWILDE DR,Harris County,K,WILLOW MEADOWS / WILLOWBEND AREA,,SW,SE,THURSDAY,3rd Wednesday,THURSDAY-A,531Z,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 09:46:19,2012-10-06 09:44:47,2012-09-27 16:25:08,-8.72,Pothole,3094892.95639,13805873.27983,29.66349601,-95.45265202,Voice In
11554599-101000790454,"521 CESAR CHAVEZ, HOUSTON TX 77011",HARRIS,I,MAGNOLIA PARK,0390270000047,SE,SE,MONDAY,1st Wednesday,MONDAY-A,494V,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 09:49:39,2012-10-06 09:49:39,2012-09-28 14:45:09,-7.79,Pothole,3140206.13,13835401.21,29.74080374,-95.30710484,Voice In
11554615-101000790497,Intersection 12800 MCNAIR ST&1000 NORMANDY ST,,I,NORTHSHORE,,NE,NE,THURSDAY,1st Monday,,496H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 10:04:21,2012-10-06 10:04:21,2012-10-01 14:25:08,-4.82,Pothole,,,,,WEB
11555638-101000790500,Intersection 800 71ST ST&7112 AVE H ST,Harris County,I,MAGNOLIA PARK,,SE,SE,MONDAY,1st Thursday,MONDAY-A,495S,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 10:05:52,2012-10-06 10:05:52,2012-10-01 14:45:09,-4.81,Pothole,3143374.33449,13835013.94432,29.73946383,-95.29716483,Voice In
11554617-101000790510,Intersection 600 70TH ST&7000 AVE F ST,Harris County,I,MAGNOLIA PARK,,SE,SE,MONDAY,1st Thursday,MONDAY-A,494V,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 10:08:39,2012-10-06 10:08:38,2012-09-28 14:45:09,-7.81,Pothole,3142188.11935,13834837.60149,29.73908234,-95.30091849,Voice In
11554624-101000790528,"8031 HARRISBURG, HOUSTON TX 77012",HARRIS,I,MAGNOLIA PARK,0250930000009,,,,,,495X,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 10:18:15,2012-10-06 10:18:15,2012-10-01 14:25:08,-4.83,Pothole,3148648.46,13831552.15,29.72948846,-95.28090046,Voice In
11554625-101000790530,"1510 DEWALT, HOUSTON TX 77088",HARRIS,B,ACRES HOME,0630730600032,NW,NW,TUESDAY,3rd Friday,TUESDAY-B,412P,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 10:19:30,2012-10-06 10:19:29,2012-10-01 13:45:09,-4.86,Pothole,3097669.87,13885481.35,29.8820124,-95.43625144,Voice In
11554663-101000790684,Intersection 14900 KIMBERLEY LN&14960 MEMORIAL DR,,G,MEMORIAL,,,,,,,488G,HCID #4 (Energy Corridor),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 11:26:13,2012-10-06 11:26:13,2012-09-27 14:45:11,-8.86,Pothole,3041852.2252,13844892.852380002,,,Voice In
11554680-101000790731,"12607 CHISWICK, HOUSTON TX 77047",HARRIS,D,CENTRAL SOUTHWEST,0980860000006,SW,SW,FRIDAY,4th Thursday,FRIDAY-B,572R,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 11:46:40,2012-10-06 11:46:40,2012-10-01 15:05:08,-4.86,Pothole,3109999.23,13792193.79,29.62462559,-95.40643094,Voice In
11554682-101000790735,"639 GAZIN, HOUSTON TX 77020",HARRIS,H,DENVER HARBOR / PORT HOUSTON,0120720000021,NE,NE,FRIDAY,1st Tuesday,FRIDAY-B,494H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 11:49:17,2012-10-06 11:49:17,2012-10-01 14:25:08,-4.89,Pothole,3140785.18,13848512.66,29.77679204,-95.30397553,Voice In
11554728-101000790857,Intersection 5800 BINGLE RD&6700 W TIDWELL RD,,C,GREATER INWOOD,,,,,,,451A,Near Northwest MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 13:17:17,2012-10-06 13:17:17,2012-09-28 14:05:07,-7.97,Pothole,3081349.64818,13873523.11992,,,Voice In
11554772-101000790954,"401 FRANKLIN, HOUSTON TX 77201",HARRIS,H,DOWNTOWN,0030730000001,,,,,,493L,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 14:34:28,2012-10-06 14:34:28,2012-09-27 15:05:11,-8.98,Pothole,3121667.09,13843870.06,29.76574785,-95.36457192,Voice In
11554774-101000790959,Intersection 200 BAGBY ST&400 FRANKLIN ST,,I,DOWNTOWN,,,,,,,493L,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 14:36:47,2012-10-06 14:36:47,2012-09-27 15:05:11,-8.98,Pothole,3121150.03314,13843730.37537,,,Voice In
11554791-101000790982,"800 UVALDE, HOUSTON TX 77015",HARRIS,E,NORTHSHORE,0750860340025,NE,NE,THURSDAY,1st Monday,THURSDAY-A,497E,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 14:52:46,2012-10-06 14:52:46,2012-10-03 08:05:08,-3.28,Pothole,3177802.4,13851388.95,29.78143031,-95.18705212,Voice In
11554835-101000791075,Intersection 3200 BERING DR&5800 RICHMOND AVE,,J,MID WEST,,,,,,Monday-b,491X,Harris County PID#2,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 15:50:54,2012-10-06 15:50:54,2012-09-27 15:05:11,-9.03,Pothole,3085352.58276,13830331.675459998,,,Voice In
11554868-101000791151,Intersection 4400 KINGWOOD DR&3000 W LAKE HOUSTON PKWY,,E,KINGWOOD AREA,,,,,,,337B,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 16:41:26,2012-10-06 16:41:26,2012-09-27 07:25:09,-9.39,Pothole,,,,,WEB
11554886-101000791194,"2420 W LAKE HOUSTON, HOUSTON TX 77339",,E,KINGWOOD AREA,,,,,,,337G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 17:09:51,2012-10-06 17:09:51,2012-09-28 14:05:07,-8.13,Pothole,3177951.67,13945909.28,30.04119784,-95.1768428,Voice In
11554887-101000791195,"3210 W LAKE HOUSTON, HOUSTON TX 77339",HARRIS,E,KINGWOOD AREA,1148920000001,,,,,,297X,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 17:12:39,2012-10-06 17:12:39,2012-09-28 13:45:09,-8.14,Pothole,3175942.02,13950629.89,30.05435188,-95.18270403,Voice In
11554898-101000791235,Intersection 3300 W DALLAS ST&1000 ROCHOW ST,Harris County,C,NEARTOWN - MONTROSE,,,,,,,492R,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 17:53:24,2012-10-06 17:53:24,2012-10-01 14:05:08,-5.16,Pothole,,,,,WEB
11554922-101000791271,"10638 ALMEDA GENOA, HOUSTON TX 77034",HARRIS,E,SOUTH BELT / ELLINGTON,0031410070001,,,,,,576P,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 18:59:52,2012-10-06 18:59:52,2012-10-01 15:05:08,-5.16,Pothole,3168341.17,13795013.36,,,Voice In
11554928-101000791285,Intersection 0 59 S NB GREENBRIAR EXIT RAMP&0 S US 59 HWY,Harris County,C,UNIVERSITY PLACE,,,,,,,492Y,Upper Kirby PID,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 19:25:11,2012-10-06 19:25:11,2012-10-01 14:05:08,-5.22,Pothole,3105667.30787,13830569.86528,,,Voice In
11554939-101000791304,Intersection 8100 CAMBRIDGE ST&2000 EL PASEO ST,,K,ASTRODOME AREA,,,,,,,533N,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-26 20:04:09,2012-10-06 20:04:09,2012-09-27 15:25:10,-9.19,Pothole,3113090.17951,13815712.100700002,,,Voice In
11554981-101000791403,Intersection 13000 ROBERT E LEE RD&8300 VAN HUT LN,Harris County,,,,,,,,,457E,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-27 06:40:52,2012-10-07 06:40:52,2012-10-02 16:05:08,-4.61,Pothole,3173484.03773,13873486.92413,29.84255331,-95.19839431,Voice In
11554995-101000791457,Intersection 4300 W 43RD ST&4300 WATONGA BLVD,,C,CENTRAL NORTHWEST,,,,,,Thursday-b,451M,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-27 07:54:18,2012-10-07 07:54:18,2012-09-28 14:05:07,-8.74,Pothole,3092071.2829,13867286.32793,,,Voice In
11555005-101000791486,Intersection 15500 HARDY RD&0 N SAM HOUSTON PKWY E,,B,,,,,,,,373T,Greater Greenspoint MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-27 08:15:15,2012-10-07 08:15:15,2012-10-01 13:45:08,-5.77,Pothole,3114303.31094,13906740.78971,,,Voice In
11555042-101000791598,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-27 09:26:06,2012-10-07 09:17:25,2012-09-27 09:45:08,-9.98,Pothole,,,Unknown,Unknown,e-mail In
11555049-101000791618,Intersection 1754 DES JARDINES ST&2208 TELEPHONE RD,Harris County,I,LAWNDALE / WAYSIDE,,,,,,,534B,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-27 09:33:12,2012-10-07 09:33:11,2012-10-04 17:05:10,-2.69,Pothole,3135531.82393,13828358.03768,29.7218494,-95.32252502,Voice In
11555064-101000791665,Intersection 4400 HOMESTEAD RD&7000 N LOOP FWY E,,B,KASHMERE GARDENS,,,,,,,454V,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-27 09:57:05,2012-10-07 09:57:05,2012-10-04 08:45:13,-3.05,Pothole,3141099.5441,13859525.09083,,,Voice In
11555083-101000791716,"4122 AKARD, HOUSTON TX 77047",HARRIS,D,SOUTH ACRES / CRESTMONT PARK,0851080000006,SE,SE,FRIDAY,4th Friday,FRIDAY-B,573G,HCID #10-A,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-27 10:36:09,2012-10-07 10:36:09,2012-10-04 17:05:09,-2.73,Pothole,3123825.08,13799200.0,29.64270882,-95.36224766,Voice In
11555084-101000791718,"5501 WAYNE, HOUSTON TX 77026",HARRIS,B,KASHMERE GARDENS,0651280480131,NE,NW,THURSDAY,2nd Friday,THURSDAY-A,454T,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-27 10:38:35,2012-10-07 10:38:35,2012-10-02 14:25:09,-4.84,Pothole,3133432.08,13860310.09,29.80985568,-95.32597526,Voice In
11555108-101000791806,"9606 HILLCROFT, HOUSTON TX 77096",HARRIS,C,MEYERLAND AREA,1041420000006,,,,,,531S,HCID #5 (Brays Oaks),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-09-27 11:23:37,2012-10-07 11:23:37,2012-10-01 14:45:09,-5.86,Pothole,3081447.09,13810308.13,29.67680143,-95.49455305,Voice In
