CASE NUMBER,SR LOCATION,COUNTY,DISTRICT,NEIGHBORHOOD,TAX ID,TRASH QUAD,RECYCLE QUAD,TRASH DAY,HEAVY TRASH DAY,RECYCLE DAY,KEY MAP,MANAGEMENT DISTRICT,DEPARTMENT,DIVISION,SR TYPE,QUEUE,SLA,STATUS,SR CREATE DATE,DUE DATE,DATE CLOSED,OVERDUE,Title,x,y,LATITUDE,LONGITUDE,Channel Type
11829313-101001585328,"1700 W 18TH, HOUSTON TX 77008",HARRIS,C,LAZYBROOK / TIMBERGROVE,0855810000011,NW,NW,THURSDAY,3rd Wednesday,THURSDAY-B,452T,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-11-30 10:01:20,2014-12-03 10:01:20,2014-11-30 11:35:50,-2.93,Flooding - 55312,3100432.43578,13856273.67816,29.80150069,-95.43019275,WAP
11829540-101001585846,"12447 WEDGEHILL, HOUSTON TX 77077",HARRIS,G,BRIAR FOREST,1021150000046,,,,,,488R,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-01 10:30:56,2014-12-04 10:30:56,2014-12-01 12:17:50,-2.93,Flooding-101001585846,3046278.58807,13835118.19739,29.74785412,-95.60299077,Voice In
11829663-101001586232,"7614 LYONS, HOUSTON TX 77020",HARRIS,H,DENVER HARBOR / PORT HOUSTON,0401900020132,NE,NE,FRIDAY,1st Tuesday,FRIDAY-B,495E,East End MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-01 14:11:18,2014-12-04 14:11:18,2014-12-02 16:05:50,-1.92,Flooding - 55399,3145119.36239,13848603.64621,29.7764663,-95.29040349,WAP
11836769-101001603500,"17019 GROESCHKE, HOUSTON TX 77084",HARRIS,A,ADDICKS PARK TEN,0421200000002,,,,,,447R,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 07:41:05,2014-12-22 07:41:05,2014-12-23 14:17:51,1.28,Flooding-101001603500,3027752.98044,13858823.97412,29.81448507,-95.65921514,Voice In
11835401-101001603504,Intersection 15800 PATTERSON RD&3000 N SH 6,,A,ADDICKS PARK TEN,,,,,,,448N,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 08:02:17,2014-12-22 08:00:00,2014-12-19 10:55:49,-2.88,Flooding-101001603504,3032127.35915,13858512.90257,,,Voice In
11835413-101001603546,Intersection 9000 CLINTON DR&800 TEAL ST,Harris County,H,CLINTON PARK TRI-COMMUNITY,,,,,,,495U,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 08:44:56,2014-12-22 08:44:55,2014-12-19 11:33:50,-2.88,Flooding-101001603546,3152820.90615,13835338.58113,29.73953046,-95.26737969,Voice In
11835425-101001603578,Intersection 1800 N MEMORIAL WAY&500 SABINE ST,,H,WASHINGTON AVENUE COALITION / MEMORIAL P,,NW,NE,MONDAY,1st Wednesday,,493K,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 08:54:04,2014-12-22 08:54:04,2014-12-19 11:21:50,-2.9,Flooding-101001603578,3118235.84343,13843134.69809,,,Voice In
11835431-101001603593,"3515 GANNETT, HOUSTON TX 77025",HARRIS,K,BRAESWOOD,0772040340004,SW,SE,THURSDAY,3rd Monday,THURSDAY-A,532P,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 08:57:22,2014-12-22 08:57:22,2014-12-19 12:35:49,-2.85,Flooding-101001603593,3101806.5364,13815000.80849,29.68800728,-95.43001538,Voice In
11835438-101001603612,Intersection 6700 FANNIN ST&1700 OLD MAIN ST,,D,MEDICAL CENTER AREA,,,,,,,532H,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 09:00:44,2014-12-22 09:00:44,2014-12-19 11:53:49,-2.88,Flooding-101001603612,3110259.5792,13822329.32336,,,Voice In
11835456-101001603666,Intersection 430 COACH LAMP LN&15600 ROCK HOUSE RD,Harris County,B,GREATER GREENSPOINT,,NE,NW,MONDAY,3rd Tuesday,MONDAY-B,373W,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 09:21:51,2014-12-22 09:21:51,2014-12-19 15:35:50,-2.74,Flooding-101001603666,3110612.92462,13902939.796,29.9289799,-95.39375304,Voice In
11835458-101001603673,"6733 SYLMAR, HOUSTON TX 77074",HARRIS,J,SHARPSTOWN,0834230000016,SW,SW,TUESDAY,2nd Tuesday,TUESDAY-B,530R,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 09:22:36,2014-12-22 09:22:32,2014-12-19 15:05:50,-2.76,Flooding-101001603673,3078550.11998,13815224.740460003,29.69055482,-95.50320931,Voice In
11835470-101001603695,"7515 JASON, HOUSTON TX 77074",HARRIS,J,SHARPSTOWN,0924210000015,SW,SW,TUESDAY,2nd Monday,TUESDAY-B,530Q,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 09:30:16,2014-12-22 09:30:15,2014-12-19 14:49:49,-2.78,Flooding-101001603695,3073739.51871,13812736.82844,29.68411058,-95.51858754,Voice In
11835480-101001603710,"2300 RICE, HOUSTON TX 77005",HARRIS,C,UNIVERSITY PLACE,0591290010001,SW,NW,TUESDAY,3rd Monday,Tuesday-B,532C,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 09:34:40,2014-12-22 09:34:39,2014-12-19 15:47:50,-2.74,Flooding-101001603710,3106869.73493,13825981.061459998,29.71776341,-95.41301545,Voice In
11835489-101001603738,Intersection 2600 EASTEX FWY&2950 NEWHOFF ST,Harris County,B,GREATER FIFTH WARD,,,,,1st Thursday,,494A,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 09:45:42,2014-12-22 09:45:42,2014-12-19 12:57:49,-2.87,Flooding-101001603738,3129483.36195,13851225.08611,29.78522486,-95.33931735,Voice In
11835498-101001603758,Intersection 700 FRANKLIN ST&200 LOUISIANA ST,,I,DOWNTOWN,,,,,,,493L,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 09:55:11,2014-12-22 09:55:11,2014-12-19 12:09:50,-2.91,Flooding-101001603758,3122293.32055,13843488.99003,,,Voice In
11835506-101001603788,Intersection 900 CIMARRON ST&13300 EMPORIA ST,Harris County,E,NORTHSHORE,,NE,NE,THURSDAY,1st Monday,THURSDAY-A,497E,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 10:14:07,2014-12-22 10:14:07,2014-12-29 11:53:49,7.07,Flooding-101001603788,3176528.95683,13850734.31839,29.77974512,-95.19113166,Voice In
11835507-101001603790,Intersection 908 CIMARRON ST&13300 KNOLLCREST ST,,E,NORTHSHORE,,NE,NE,THURSDAY,1st Monday,non active,497E,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 10:15:06,2014-12-22 10:15:06,2014-12-19 12:03:50,-2.92,Flooding-101001603790,3176546.04998,13850434.349500002,,,Voice In
11835515-101001603807,"3566 REBECCA, HOUSTON TX 77021",HARRIS,D,GREATER OST / SOUTH UNION,0741510060012,SE,SW,TUESDAY,3rd Tuesday,TUESDAY-A,533P,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 10:21:28,2014-12-22 10:21:28,2014-12-19 15:39:51,-2.78,Flooding-101001603807,3119937.7567,13813691.270099998,29.68287371,-95.37306515,Voice In
11835516-101001603808,Intersection 3200 CHRIS DR&7700 RICHMOND AVE,Harris County,F,MID WEST,,,,,,,490Z,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 10:21:36,2014-12-22 10:21:36,2014-12-19 14:37:49,-2.82,Flooding-101001603808,3077969.78125,13829983.165660003,29.73117071,-95.50364689,Voice In
11836775-101001603813,"11011 HIGH STAR, HOUSTON TX 77072",HARRIS,F,ALIEF,1090280010064,SW,SW,MONDAY,1st Wednesday,MONDAY-A,529F,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 10:23:02,2014-12-22 10:23:02,2014-12-23 10:17:49,1.0,Flooding-101001603813,3056074.44479,13822163.989699997,29.71145903,-95.57332915,Voice In
11835528-101001603837,"11502 HIGH STAR, HOUSTON TX 77072",HARRIS,F,ALIEF,1014250000176,SW,SW,MONDAY,1st Thursday,MONDAY-A,529B,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 10:31:03,2014-12-22 10:31:03,2014-12-19 16:31:50,-2.75,Flooding-101001603837,3053711.45313,13822221.693980003,29.71180782,-95.58076478,Voice In
11835533-101001603857,"116 JULIA, HOUSTON TX 77022",HARRIS,H,NORTHSIDE/NORTHLINE,0660070020006,NE,NW,MONDAY,3rd Monday,MONDAY-B,453F,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 10:35:25,2014-12-22 10:35:25,2014-12-19 13:50:04,-2.86,Flooding-101001603857,3117697.16931,13868654.42887,29.83414119,-95.37475335,Voice In
11835566-101001603886,"8620 SCHUMACHER, HOUSTON TX 77063",HARRIS,F,MID WEST,0710340110016,SW,SW,MONDAY,1st Friday,MONDAY-A,490Y,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 10:49:48,2014-12-22 10:49:48,2014-12-19 15:11:49,-2.82,Flooding-101001603886,3074283.99367,13828874.579299998,29.7284259,-95.51535936,Voice In
11835549-101001603896,"15619 ROCK HOUSE, HOUSTON TX 77060",HARRIS,B,GREATER GREENSPOINT,1014720000011,NE,NW,MONDAY,3rd Tuesday,MONDAY-B,373W,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 10:53:57,2014-12-22 10:53:57,2014-12-19 13:05:49,-2.91,Flooding-101001603896,3110537.42084,13902762.52535,29.92849906,-95.39400855,Voice In
11835552-101001603903,2105 SKINNER TX 77093,HARRIS,B,EASTEX - JENSEN AREA,1321500010001,NE,NE,MONDAY,2nd Thursday,MONDAY-B,413V,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 10:55:15,2014-12-22 10:55:15,2014-12-22 09:39:50,-0.05,Flooding-101001603903,3124400.90853,13881201.31552,29.8680545,-95.35238538,Voice In
11835557-101001603914,Intersection 14200 HIRAM CLARKE RD&4500 SIMSBROOK DR,Harris County,K,CENTRAL SOUTHWEST,,SW,SW,FRIDAY,4th Tuesday,FRIDAY-B,571R,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 10:58:55,2014-12-22 10:58:55,2014-12-19 15:57:49,-2.79,Flooding-101001603914,3097487.42955,13790219.80785,29.62025076,-95.44598391,Voice In
11835567-101001603948,Intersection 0 ALLEN PKWY&500 TAFT ST,,C,FOURTH WARD,,,,,,,493J,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 11:11:10,2014-12-22 11:11:10,2014-12-19 15:33:49,-2.82,Flooding-101001603948,3115020.17467,13841987.38608,,,Voice In
11836777-101001603966,"800 COMMERCE, HOUSTON TX 77002",HARRIS,I,DOWNTOWN,0010160000020,,,,,,493L,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 11:21:42,2014-12-22 11:21:42,2014-12-22 20:33:49,0.38,Flooding-101001603966,3122803.06363,13843460.719740003,29.7644565,-95.36112877,Voice In
11835574-101001603969,"12510 TAYLORCREST, HOUSTON TX 77024",HARRIS,G,MEMORIAL,0845500000008,NW,NW,MONDAY,4th Wednesday,MONDAY-A,489H,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 11:24:30,2014-12-22 11:24:30,2014-12-19 15:15:49,-2.84,Flooding-101001603969,3062468.43725,13844884.45115,29.77339698,-95.55108445,Voice In
11835580-101001603983,"8015 DOCKAL, HOUSTON TX 77028",HARRIS,B,SETTEGAST,0450040000162,NE,NW,THURSDAY,2nd Monday,THURSDAY-A,455K,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 11:31:19,2014-12-22 11:31:18,2014-12-19 16:09:49,-2.81,Flooding-101001603983,3147952.58846,13867736.902819997,29.82900676,-95.27946549,Voice In
11835588-101001603993,"1651 WOODVINE, HOUSTON TX 77055",HARRIS,A,SPRING BRANCH EAST,0821880000002,NW,NE,FRIDAY,4th Wednesday,FRIDAY-A,451T,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 11:37:00,2014-12-22 11:36:59,2014-12-19 15:25:50,-2.84,Flooding-101001603993,3084971.1931,13855421.71715,29.80051778,-95.47918342,Voice In
11835597-101001604002,"11243 FM 1960, HOUSTON TX 77336",HARRIS,E,LAKE HOUSTON,0892060000008,NE,NE,TUESDAY,2nd Wednesday,TUESDAY-A,338R,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 11:40:50,2014-12-22 11:40:49,2014-12-19 16:25:49,-2.8,Flooding-101001604002,3200269.05371,13938953.32732,30.02005693,-95.10707933,Voice In
11835600-101001604009,"5614 SAXON, HOUSTON TX 77092",HARRIS,C,CENTRAL NORTHWEST,0852270000005,NW,NW,THURSDAY,4th Tuesday,THURSDAY-B,451K,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 11:42:46,2014-12-22 11:42:46,2014-12-22 09:35:49,-0.09,Flooding-101001604009,3085895.85365,13865259.70272,29.82748304,-95.47533452,Voice In
11835610-101001604031,"7701 MONROE, HOUSTON TX 77061",HARRIS,I,GOLFCREST / BELLFORT / REVEILLE,0342030010318,,,,,,575C,HCID #9,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 11:52:30,2014-12-22 11:52:30,2014-12-19 15:31:49,-2.85,Flooding-101001604031,3155586.16965,13805500.74383,29.65727383,-95.2616753,Voice In
11835613-101001604052,Intersection 600 CONGRESS ST&300 SMITH ST,,I,DOWNTOWN,,,,,,,493L,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 12:00:08,2014-12-22 12:00:07,2014-12-19 16:07:50,-2.83,Flooding-101001604052,3121861.22102,13843365.88791,,,Voice In
11835632-101001604105,Intersection 5200 INDIGO ST&8700 MANHATTAN DR,Harris County,C,MEYERLAND AREA,,SW,SE,TUESDAY,2nd Wednesday,TUESDAY-B,531P,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 12:21:45,2014-12-22 12:21:44,2014-12-19 16:13:49,-2.84,Flooding-101001604105,3088123.60182,13814036.70773,29.68649868,-95.47318273,Voice In
11835641-101001604126,"8917 RAMIN, HOUSTON TX 77093",HARRIS,H,EASTEX - JENSEN AREA,0422320010005,NE,NE,MONDAY,2nd Thursday,MONDAY-B,454F,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 12:30:24,2014-12-22 12:30:24,2014-12-19 15:55:50,-2.86,Flooding-101001604126,3130254.70063,13871601.335379997,29.84116493,-95.33487403,Voice In
11835648-101001604137,"1921 JOHANNA, HOUSTON TX 77055",HARRIS,A,SPRING BRANCH EAST,0700290080017,NW,NE,FRIDAY,4th Thursday,FRIDAY-A,451T,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 12:33:49,2014-12-22 12:33:49,2014-12-19 16:19:49,-2.84,Flooding-101001604137,3083635.16657,13857378.866780002,29.80600798,-95.48320854,Voice In
11835650-101001604153,Intersection 6400 HARRISBURG BLVD&100 HUGHES ST,Harris County,I,MAGNOLIA PARK,,,,,,,494U,East End MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 12:45:13,2014-12-22 12:45:13,2014-12-19 16:17:50,-2.85,Flooding-101001604153,3138454.011,13834646.752140002,29.73888199,-95.31269832,Voice In
11835653-101001604162,"4515 YOAKUM, HOUSTON TX 77006",HARRIS,C,NEARTOWN - MONTROSE,0302450000008,NW,NW,MONDAY,1st Wednesday,MONDAY-A,493W,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 12:47:42,2014-12-22 12:47:42,2014-12-19 16:05:49,-2.86,Flooding-101001604162,3113362.30364,13831456.25327,29.73226411,-95.39203834,Voice In
11835663-101001604194,"9424 HOMESTEAD, HOUSTON TX 77016",HARRIS,B,TRINITY / HOUSTON GARDENS,0710290110302,NE,NW,TUESDAY,2nd Tuesday,TUESDAY-A,454D,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 13:06:52,2014-12-22 13:06:51,2014-12-19 16:23:49,-2.86,Flooding-101001604194,3140674.46785,13874472.21251,29.84815387,-95.30173705,Voice In
11835693-101001604240,"10730 LONGMONT, HOUSTON TX 77042",HARRIS,G,BRIAR FOREST,0963600010003,,,,,,489Q,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 13:35:55,2014-12-22 13:35:55,2014-12-22 09:19:49,-0.18,Flooding-101001604240,3057828.60007,13836211.82447,29.74993291,-95.56650636,Voice In
11835711-101001604293,"7205 KNOX, HOUSTON TX 77088",HARRIS,B,ACRES HOME,0162670130017,NW,NW,TUESDAY,3rd Friday,TUESDAY-B,412Y,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 14:02:11,2014-12-22 14:02:11,2014-12-19 16:25:49,-2.9,Flooding-101001604293,3101815.41433,13879651.11521,29.86571146,-95.42376189,Voice In
11835713-101001604298,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 14:05:06,2014-12-22 14:05:06,2014-12-19 14:11:50,-3.0,Flooding-101001604298,,,Unknown,Unknown,Voice In
11835728-101001604331,Intersection 1900 MCDUFFIE ST&2000 VERMONT ST,Harris County,C,NEARTOWN - MONTROSE,,NW,NE,MONDAY,1st Wednesday,MONDAY-A,492R,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 14:19:47,2014-12-22 14:19:47,2014-12-19 16:45:49,-2.9,Flooding-101001604331,3108130.95223,13837431.87157,29.74913218,-95.40793601,Voice In
11835740-101001604347,"9006 GRADY, HOUSTON TX 77016",HARRIS,B,TRINITY / HOUSTON GARDENS,0700530090017,NE,NW,TUESDAY,2nd Tuesday,TUESDAY-A,454G,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 14:24:54,2014-12-22 14:24:54,2014-12-19 16:31:49,-2.91,Flooding-101001604347,3137334.72617,13872527.663580002,29.8430991,-95.31246047,Voice In
11835814-101001604504,"3060 NOBLE, HOUSTON TX 77026",HARRIS,B,GREATER FIFTH WARD,0531830000002,NE,NW,FRIDAY,1st Thursday,FRIDAY-B,494A,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 15:34:49,2014-12-22 15:34:49,2014-12-19 17:11:49,-2.93,Flooding-101001604504,3129761.02708,13849702.99761,29.78101729,-95.33859262,Voice In
11835864-101001604620,"5171 DUMORE, HOUSTON TX 77048",HARRIS,D,SOUTH ACRES / CRESTMONT PARK,0920310000028,SE,SE,FRIDAY,4th Tuesday,FRIDAY-B,574E,HCID #10-A,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 16:29:48,2014-12-22 16:29:47,2014-12-19 16:49:49,-2.99,Flooding-101001604620,3129317.6382,13797912.436499998,29.63869876,-95.34509122,Voice In
11835871-101001604653,"10310 BLADES, HOUSTON TX 77016",HARRIS,B,EAST LITTLE YORK / HOMESTEAD,0825110000006,NE,SW,TUESDAY,2nd Tuesday,,415W,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 16:49:20,2014-12-22 16:49:19,2014-12-22 15:27:50,-0.06,Flooding-101001604653,3142700.14129,13879861.244380003,29.86278962,-95.29481174,Voice In
11835917-101001604749,Intersection 10600 HILLCROFT AVE&5900 WILLOWBEND BLVD,,K,WESTBURY,,SW,SW,THURSDAY,2nd Thursday,Thursday-a,531W,HCID #5 (Brays Oaks),PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-19 18:48:31,2014-12-22 18:48:30,2014-12-20 19:05:49,-1.99,Flooding-101001604749,3082302.17088,13806532.79885,,,Voice In
11837812-101001609537,"9223 LAKE PARK, HOUSTON TX 77078",HARRIS,B,EAST HOUSTON,0791540000005,NE,NE,THURSDAY,2nd Monday,THURSDAY-A,455H,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-27 15:10:48,2014-12-30 15:10:48,2014-12-29 01:07:49,-1.59,Flooding-101001609537,3153423.11886,13873969.05735,29.84565648,-95.26159245,Voice In
11837816-101001609549,"1660 W ALABAMA, HOUSTON TX 77006",HARRIS,C,NEARTOWN - MONTROSE,0540550090003,NW,NE,MONDAY,1st Wednesday,MONDAY-A,492V,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-27 15:41:17,2014-12-30 15:41:17,2014-12-28 04:17:50,-2.47,Flooding - 57041,3110149.22635,13833667.36403,29.73887953,-95.40176798,WAP
11837817-101001609558,Intersection 2400 JENSEN DR&2800 QUITMAN ST,,B,GREATER FIFTH WARD,,NE,NE,FRIDAY,1st Friday,non active,494A,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-27 15:55:43,2014-12-30 15:55:43,2014-12-28 04:25:48,-2.48,Flooding-101001609558,3128687.55317,13850581.8994,,,Voice In
11837822-101001609578,Intersection 6900 NAVIGATION BLVD&1300 SSGT MACARIO GARCIA DR,,I,MAGNOLIA PARK,,SE,SE,MONDAY,1st Thursday,,494V,East End MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-27 16:34:14,2014-12-30 16:34:14,2014-12-28 03:01:50,-2.56,Flooding-101001609578,3142133.52595,13836792.06609,,,Voice In
11837824-101001609603,"1520 SUL ROSS, HOUSTON TX 77006",HARRIS,C,NEARTOWN - MONTROSE,1348550010002,NW,NE,MONDAY,1st Wednesday,MONDAY-A,492V,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-27 17:31:20,2014-12-30 17:31:20,2014-12-28 06:05:50,-2.48,Flooding - 57046,3114919.38745,13833585.508419998,29.73799385,-95.39850749,WAP
11837879-101001609715,Intersection 6630 MAIN ST&1800 SOUTHGATE BLVD,,D,MEDICAL CENTER AREA,,,,,,,532H,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-28 10:20:52,2014-12-31 10:20:52,2014-12-28 10:53:50,-2.98,Flooding-101001609715,3110121.73433,13822791.34868,,,Voice In
11838068-101001609760,Intersection 4800 CALHOUN RD&4500 MARTIN LUTHER KING BLVD&4500 WHEELER ST,,D,GREATER THIRD WARD,,,,,,,534A,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-28 12:13:12,2014-12-31 12:13:11,2014-12-29 12:07:49,-2.0,Flooding-101001609760,3130050.78732,13825984.25535,,,Voice In
11837951-101001609830,Intersection 1000 HOLCOMBE BLVD&2100 W HOLCOMBE BLVD&6900 MAIN ST,,K,MEDICAL CENTER AREA,,,,,,,532H,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-28 16:06:55,2014-12-31 16:06:55,2014-12-28 20:49:49,-2.8,Flooding-101001609830,3109520.07149,13821872.18451,,,Voice In
11837956-101001609845,Intersection 7400 FORRESTAL ST&5000 VAN FLEET ST,Harris County,D,SOUTH PARK,,SE,SE,FRIDAY,4th Thursday,FRIDAY-A,533V,HCID #10-A,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-28 16:45:04,2014-12-31 16:45:03,2014-12-28 21:53:19,-2.79,Flooding-101001609845,3127694.63915,13811745.161779998,29.67686072,-95.34883874,Voice In
11837967-101001609868,Intersection 1000 HOLCOMBE BLVD&2100 W HOLCOMBE BLVD&6900 MAIN ST,,K,MEDICAL CENTER AREA,,,,,,,532H,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-12-28 18:30:15,2014-12-31 18:30:15,2014-12-28 18:49:49,-2.99,Flooding-101001609868,3109520.07149,13821872.18451,,,Voice In
